mesh,work_id,publication_year
D000856,2801317561,2018
D008607,2906482172,2018
D001289,2798220819,2018
D012559,2799733011,2018
D001523,2886663110,2018
D012559,2783986701,2018
D003865,2792874267,2018
D001523,2791900519,2018
D001008,2791967998,2018
D001008,2791967998,2018
D001068,2890806861,2018
D012559,2804248806,2018
D012559,2895411210,2018
D001714,2887483618,2018
D001523,2887936670,2018
D001289,2788278380,2018
D001289,2791516977,2018
D008607,2799362411,2018
D001008,2809191132,2018
D012559,2781558796,2018
D001289,2905387655,2018
D003865,2901485323,2018
D001714,2901485323,2018
D003865,2800936824,2018
D001289,2897153525,2018
D001008,2886196789,2018
D001523,2794894866,2018
D012559,2808773569,2018
D012559,2802791232,2018
D001289,2888600704,2018
D008607,2793369469,2018
D001068,2810977785,2018
D001289,2888699171,2018
D001289,2803719789,2018
D003865,2904772152,2018
D001523,2888647137,2018
D001289,2797917175,2018
D019964,2896860955,2018
D001523,2791077035,2018
D001523,2795018825,2018
D008607,2912652501,2018
D001523,2896138992,2018
D001523,2896138992,2018
D001523,2785570574,2018
D001289,2809453065,2018
D001289,2809453065,2018
D019964,2885361540,2018
D008607,2808722421,2018
D001523,2883733957,2018
D003865,2907814607,2018
D012559,2804148952,2018
D001523,2795060145,2018
D003865,2907520835,2018
D001068,2809338607,2018
D003865,2901200453,2018
D008607,2809300704,2018
D001289,2804906918,2018
D052018,2802552329,2018
D001068,2891720477,2018
D001289,2895845617,2018
D001289,2907954960,2018
D001523,2895518561,2018
D019964,2789418706,2018
D001008,2886973947,2018
D001523,2801278555,2018
D001714,2886095911,2018
D003865,2890946297,2018
D001523,2896294052,2018
D001523,2896294052,2018
D001714,2791350319,2018
D003865,2802029086,2018
D001714,2802029086,2018
D008607,2908503642,2018
D001523,2904970187,2018
D001289,2899131885,2018
D001523,2803929909,2018
D012559,2791848629,2018
D019964,2811445370,2018
D001289,2801538684,2018
D001008,2891183986,2018
D001523,2783551207,2018
D001714,2807864971,2018
D001068,2790809603,2018
D001523,2923619808,2018
D001714,2892120013,2018
D001289,2791033578,2018
D001523,2901144729,2018
D008607,2796200119,2018
D001523,2895869503,2018
D001068,2893722263,2018
D001068,2893722263,2018
D001523,2912566497,2018
D001523,2895647385,2018
D001523,2895647385,2018
D008607,2796215516,2018
D001523,2801842977,2018
D001523,2896298997,2018
D012559,2807575480,2018
D012559,2895275448,2018
D001714,2895275448,2018
D003865,2895275448,2018
D001523,2803231785,2018
D001523,2888724004,2018
D003865,2895102226,2018
D001523,2810523842,2018
D001714,2781682024,2018
D001289,2903309752,2018
D000856,2893532472,2018
D001523,2891138372,2018
D001289,2943909286,2018
D012559,2883042764,2018
D001523,2897603056,2018
D001068,2809606452,2018
D001523,2800918214,2018
D008607,2792752176,2018
D008607,2803643004,2018
D003865,2790481880,2018
D001523,2807069517,2018
D001321,2904335391,2018
D001289,2898792966,2018
D001523,2897773107,2018
D001289,2803095671,2018
D001008,2795214269,2018
D001714,2782902833,2018
D003865,2904386842,2018
D003865,2904386842,2018
D012559,2788068258,2018
D001714,2908386677,2018
D012559,2904954324,2018
D001523,2904385165,2018
D001321,2949900014,2018
D012559,2952727348,2018
D001714,2951166247,2018
D012559,2951166247,2018
D001008,2792649619,2018
D001523,2805339632,2018
D012559,2807022474,2018
D012559,2803590542,2018
D001321,2792284689,2018
D001008,2810964659,2018
D012559,2896886060,2018
D001321,2798036705,2018
D001321,2798036705,2018
D001289,2897659236,2018
D012559,2896024746,2018
D012559,2891005695,2018
D012559,2803372736,2018
D008607,2792257387,2018
D008607,2792257387,2018
D001008,2808061331,2018
D019955,2809556790,2018
D008607,2791320082,2018
D001523,2860517324,2018
D001523,2900462511,2018
D001321,2802999229,2018
D012559,2806226079,2018
D001523,2887938296,2018
D001289,2807005249,2018
D001289,2807005249,2018
D001523,2756911152,2018
D001289,2803607074,2018
D001523,2796482087,2018
D001523,2791710983,2018
D001321,2904561609,2018
D001008,2894063274,2018
D001523,2883108564,2018
D012559,2900422951,2018
D001714,2800662890,2018
D001714,2800662890,2018
D001523,2782553041,2018
D001523,2803121448,2018
D012559,2801704870,2018
D012559,2794579814,2018
D012559,2794579814,2018
D001523,2805213383,2018
D012559,2806293405,2018
D012559,2783848409,2018
D012559,2905465950,2018
D001068,2906261361,2018
D008607,2891632142,2018
D019964,2796974858,2018
D001523,2898018055,2018
D001523,2898018055,2018
D001523,2810512423,2018
D001714,2885275531,2018
D001714,2885275531,2018
D001714,2795943146,2018
D001321,2892828630,2018
D001523,2898370974,2018
D001523,2886111651,2018
D001523,2897117779,2018
D012559,2897117779,2018
D001523,2794221610,2018
D001289,2794221610,2018
D012559,2904452934,2018
D003865,2903688734,2018
D001523,2888328436,2018
D001289,2886399130,2018
D003865,2789054993,2018
D001523,2895905091,2018
D008607,2901230219,2018
D019964,2889846232,2018
D001523,2794108687,2018
D012559,2793763928,2018
D001714,2793763928,2018
D001523,2888439803,2018
D012559,2790427987,2018
D001523,2895350644,2018
D001289,2903930198,2018
D003865,2805583500,2018
D003865,2889422803,2018
D001068,2889422803,2018
D000856,2807025684,2018
D001008,2900682992,2018
D003865,2900682992,2018
D001523,2906175376,2018
D003865,2806938385,2018
D001008,2894961097,2018
D001321,2952105779,2018
D003865,2903263151,2018
D003865,2903263151,2018
D012559,2794709803,2018
D001008,2898563135,2018
D003865,2806046698,2018
D012559,2793579456,2018
D001714,2809119607,2018
D001321,2902000867,2018
D012559,2806602657,2018
D001523,2804254151,2018
D012559,2899121958,2018
D001714,2897836843,2018
D001714,2897836843,2018
D001289,2898661275,2018
D001289,2897242944,2018
D001289,2897242944,2018
D003865,2812177042,2018
D001008,2804153602,2018
D001068,2801635918,2018
D001289,2801504223,2018
D001289,2801504223,2018
D008607,2797078602,2018
D008607,2797078602,2018
D012559,2797625475,2018
D001714,2905475784,2018
D012559,2891340729,2018
D001008,2794877942,2018
D001008,2789914373,2018
D001714,2899857256,2018
D003865,2896608372,2018
D012559,2842222615,2018
D003865,2901490155,2018
D001523,2791970306,2018
D001523,2806609684,2018
D001523,2799604895,2018
D001523,2884440806,2018
D000856,2885121314,2018
D001523,2789265111,2018
D001523,2789265111,2018
D001321,2794925563,2018
D001068,2887926755,2018
D001068,2887926755,2018
D001523,2800399483,2018
D003865,2896828972,2018
D008607,2797516258,2018
D012559,2891750344,2018
D001008,2792733662,2018
D001068,2902542110,2018
D003865,2800924145,2018
D001523,2896669849,2018
D003865,2795882974,2018
D019964,2797066666,2018
D001008,2903866509,2018
D001289,2804157075,2018
D001289,2793747883,2018
D001523,2795685911,2018
D008607,2789178710,2018
D000856,2803924162,2018
D001523,2887515455,2018
D012559,2795425774,2018
D012559,2795425774,2018
D001523,2897764966,2018
D001523,2804996458,2018
D003865,2901227780,2018
D003865,2901227780,2018
D003865,2809651748,2018
D003865,2788440018,2018
D000856,2892241936,2018
D052018,2892241936,2018
D012559,2901263152,2018
D001523,2903184233,2018
D003865,2810547917,2018
D003865,2810547917,2018
D001523,2905756145,2018
D001321,2799804987,2018
D001321,2799804987,2018
D001523,2807202894,2018
D001289,2886425359,2018
D001523,2783469595,2018
D001289,2810654952,2018
D001523,2799641745,2018
D001523,2799641745,2018
D012559,2889472392,2018
D001289,2883236758,2018
D001289,2901163707,2018
D000856,2801067899,2018
D052018,2801067899,2018
D001068,2883183712,2018
D001523,2885990172,2018
D001523,2784022238,2018
D012559,2789622804,2018
D001068,2811163204,2018
D001523,2806148103,2018
D001714,2809143467,2018
D001321,2899407358,2018
D001714,2898248690,2018
D001289,2903662666,2018
D003865,2890430536,2018
D001289,2883441023,2018
D001523,2888473303,2018
D012559,2808940474,2018
D001714,2790705130,2018
D001523,2791793721,2018
D001523,2791793721,2018
D001523,2794934491,2018
D001523,2884339229,2018
D001008,2805652711,2018
D001714,2805652711,2018
D001068,2811135250,2018
D012559,2888067415,2018
D001523,2799627901,2018
D019964,2799627901,2018
D012559,2883309681,2018
D012559,2883309681,2018
D001289,2884483214,2018
D012559,2899330332,2018
D001523,2796112161,2018
D001523,2796112161,2018
D001714,2792596505,2018
D019964,2797250113,2018
D001523,2910336702,2018
D001523,2889105205,2018
D000856,2902410078,2018
D001523,2811293071,2018
D001289,2794447604,2018
D001289,2794447604,2018
D012559,2802072742,2018
D003865,2896006007,2018
D012559,2896006007,2018
D001321,2893722840,2018
D001289,2792963494,2018
D008607,2294522526,2018
D008607,2808855006,2018
D001523,2787335183,2018
D001321,2884827950,2018
D001321,2884827950,2018
D003865,2789726309,2018
D001523,2795851903,2018
D001523,2795851903,2018
D003865,2900859659,2018
D003865,2783871779,2018
D001289,2804907067,2018
D001068,2797415615,2018
D012559,2796659179,2018
D001523,2809616120,2018
D001008,2889164706,2018
D012559,2907594680,2018
D012559,2806008771,2018
D001523,2787196763,2018
D012559,2890065670,2018
D012559,2890065670,2018
D008607,2789383692,2018
D003865,2906547281,2018
D019964,2897294165,2018
D001523,2886999430,2018
D003865,2789741405,2018
D001289,2898840962,2018
D001289,2898840962,2018
D003865,2899515966,2018
D001523,2905525467,2018
D012559,2793318361,2018
D001523,2894283730,2018
D003865,2782460100,2018
D003865,2804087978,2018
D001523,2890353367,2018
D001523,2796002588,2018
D001714,2806649196,2018
D001714,2906356626,2018
D012559,2850496001,2018
D019964,2801099982,2018
D012559,2801099982,2018
D019964,2801099982,2018
D008607,2783709937,2018
D001321,2900344814,2018
D001321,2900344814,2018
D001289,2806295340,2018
D001523,2903769274,2018
D001008,2784464703,2018
D001008,2906241491,2018
D003865,2889002798,2018
D003865,2889002798,2018
D001714,2792416293,2018
D003865,2888480524,2018
D001008,2884658843,2018
D001008,2884658843,2018
D001523,2901564651,2018
D003865,2883460108,2018
D003865,2883460108,2018
D012559,2804269150,2018
D000856,2805219564,2018
D001068,2789605517,2018
D008607,2898223818,2018
D001289,2905526535,2018
D019955,2905526535,2018
D001289,2783143899,2018
D012559,2790859294,2018
D008607,2804583296,2018
D001523,2789293370,2018
D001523,2789293370,2018
D012559,2951158509,2018
D001289,2952755613,2018
D001523,2804347249,2018
D001523,2804347249,2018
D001523,2792234103,2018
D001068,2900540648,2018
D001068,2900540648,2018
D001523,2799703077,2018
D001289,2801500324,2018
D003865,2807449929,2018
D003865,2807449929,2018
D001321,2892169620,2018
D001008,2790131028,2018
D008607,2794097901,2018
D001714,2796284997,2018
D001008,2803345313,2018
D012559,2803345313,2018
D001523,2885400711,2018
D001523,2807271557,2018
D001523,2904631908,2018
D001008,2792519548,2018
D008607,2897846456,2018
D001289,2804570306,2018
D001523,2887150964,2018
D008607,2887150964,2018
D001321,2901594716,2018
D001523,2783841565,2018
D012559,2808634041,2018
D001523,2808641706,2018
D001523,2810330842,2018
D012559,2808334991,2018
D001523,2899133895,2018
D001008,2781830833,2018
D001523,2789585735,2018
D012559,2793070879,2018
D001714,2793941072,2018
D001523,2792794309,2018
D001523,2799953694,2018
D001523,2799953694,2018
D012559,2800235247,2018
D012559,2891726208,2018
D012559,2891726208,2018
D019955,2886383843,2018
D001008,2895937199,2018
D001523,2807730700,2018
D001523,2883459536,2018
D001523,2883459536,2018
D001523,2800464742,2018
D001289,2808499249,2018
D012559,2801468677,2018
D003865,2801468677,2018
D001714,2801468677,2018
D012559,2881850213,2018
D003865,2788411505,2018
D008607,2865202811,2018
D001714,2802693295,2018
D012559,2793922741,2018
D012559,2792419385,2018
D000856,2793090842,2018
D001289,2900721836,2018
D008607,2905312472,2018
D012559,2808783108,2018
D001321,2889195194,2018
D001321,2889195194,2018
D012559,2886408245,2018
D001523,2803766470,2018
D001714,2896481393,2018
D012559,2896481393,2018
D001068,2789853846,2018
D001714,2794082909,2018
D001714,2800827531,2018
D001714,2898540631,2018
D012559,2898540631,2018
D003865,2898540631,2018
D001289,2807795082,2018
D001714,2781992166,2018
D012559,2905697815,2018
D001714,2884175601,2018
D001289,2905173910,2018
D001008,2898199308,2018
D001068,2898199308,2018
D008607,2898541092,2018
D008607,2921014604,2018
D012559,2900432212,2018
D001523,2790540794,2018
D001523,2901756415,2018
D001523,2901756415,2018
D001523,2891620071,2018
D001523,2895846828,2018
D012559,2901897490,2018
D001523,2897362601,2018
D001523,2897362601,2018
D008607,2801572002,2018
D008607,2801572002,2018
D001523,2902149178,2018
D001523,2810581445,2018
D001523,2810581445,2018
D003865,2807810323,2018
D001714,2807810323,2018
D003865,2897492348,2018
D012559,2792626083,2018
D012559,2783758976,2018
D003865,2905272077,2018
D008607,2790984952,2018
D001068,2799377683,2018
D001523,2804710168,2018
D003865,2885620784,2018
D001523,2898661895,2018
D001289,2893163394,2018
D000856,2903099378,2018
D012559,2901095344,2018
D001523,2805379439,2018
D001523,2805379439,2018
D001008,2898806723,2018
D008607,2890709960,2018
D001321,2890709960,2018
D001523,2896051038,2018
D001523,2902276719,2018
D008607,2808457120,2018
D001321,2810360929,2018
D008607,2803725036,2018
D012559,2818995568,2018
D001068,2903315004,2018
D012559,2890679117,2018
D012559,2890679117,2018
D001289,2894320401,2018
D012559,2896966198,2018
D012559,2808725863,2018
D012559,2808725863,2018
D001523,2906678510,2018
D008607,2791468646,2018
D001321,2791468646,2018
D012559,2789979491,2018
D012559,2896123334,2018
D012559,2896123334,2018
D012559,2808773173,2018
D001523,2810273858,2018
D001523,2889429584,2018
D001523,2903070199,2018
D001289,2760069116,2018
D001523,2808887693,2018
D001289,2794440152,2018
D001523,2793196752,2018
D001523,2793196752,2018
D012559,2791924626,2018
D001714,2791924626,2018
D003865,2794329512,2018
D003865,2883409538,2018
D008607,2906584027,2018
D001523,2799832321,2018
D001714,2898685022,2018
D003865,2898685022,2018
D001008,2799275738,2018
D000856,2889565930,2018
D001523,2884376172,2018
D012559,2883946114,2018
D012559,2902069880,2018
D012559,2808611316,2018
D001714,2898878816,2018
D001714,2898878816,2018
D003865,2906008855,2018
D003865,2794110422,2018
D001008,2904230299,2018
D001008,2904230299,2018
D000856,2808581869,2018
D003865,2906014299,2018
D003865,2906014299,2018
D001523,2809844017,2018
D012559,2799778639,2018
D012559,2883175830,2018
D001008,2854832690,2018
D001523,2892014676,2018
D012559,2795271501,2018
D003865,2904853480,2018
D001321,2898184473,2018
D001523,2888629379,2018
D001523,2781858405,2018
D019964,2892339292,2018
D001008,2892339292,2018
D001289,2891584574,2018
D008607,2789407166,2018
D008607,2789407166,2018
D008607,2905263233,2018
D012559,2791257618,2018
D001523,2807640507,2018
D001289,2901609842,2018
D003865,2886857130,2018
D019263,2886857130,2018
D001523,2899949375,2018
D003865,2794597055,2018
D003865,2794597055,2018
D012559,2802459754,2018
D001289,2796437357,2018
D001289,2796437357,2018
D008607,2799951594,2018
D003865,2790125935,2018
D003865,2790125935,2018
D001523,2891166813,2018
D001523,2891166813,2018
D003865,2890789943,2018
D001714,2884385159,2018
D001714,2884385159,2018
D001523,2787984761,2018
D001008,2807512883,2018
D001289,2789326892,2018
D001289,2789326892,2018
D012559,2884476869,2018
D001523,2792254382,2018
D001523,2792254382,2018
D001714,2794340725,2018
D008607,2794340725,2018
D001289,2863290866,2018
D001008,2899373336,2018
D001289,2808616829,2018
D000856,2884141299,2018
D001714,2800849704,2018
D012559,2891770348,2018
D001523,2895599752,2018
D003865,2899384979,2018
D001523,2786164867,2018
D001714,2894949190,2018
D001008,2894949190,2018
D001289,2791698000,2018
D001714,2898449275,2018
D001523,2792238494,2018
D012559,2807929799,2018
D001714,2807929799,2018
D003865,2884443283,2018
D003865,2884443283,2018
D003865,2846319841,2018
D008607,2788966707,2018
D001714,2898925721,2018
D012559,2782901562,2018
D001523,2896182998,2018
D001068,2789395492,2018
D008607,2902517626,2018
D001523,2902517626,2018
D001321,2893103454,2018
D003865,2790428531,2018
D012559,2898668145,2018
D001068,2965902325,2018
D012559,2888357392,2018
D000856,2883430979,2018
D003865,2903364434,2018
D001714,2802164302,2018
D001714,2802164302,2018
D001008,2805922635,2018
D001008,2805922635,2018
D052018,2782618845,2018
D001523,2800802028,2018
D001523,2800802028,2018
D012559,2886176965,2018
D001523,2890547968,2018
D001289,2896312564,2018
D001289,2903878165,2018
D003865,2903878165,2018
D001523,2900606579,2018
D001289,2803311198,2018
D012559,2791732472,2018
D001523,2794325477,2018
D003865,2897763647,2018
D003865,2897763647,2018
D003865,2792915449,2018
D001523,2901299092,2018
D001289,2788090047,2018
D001289,2788090047,2018
D001523,2787498333,2018
D001523,2973232574,2018
D001523,2782792996,2018
D001523,2905327197,2018
D001008,2886417271,2018
D012559,2906546755,2018
D012559,2906546755,2018
D008607,2904341515,2018
D001714,2898264928,2018
D001523,2784017202,2018
D001714,2897649799,2018
D003865,2897649799,2018
D012559,2897649799,2018
D012559,2887933078,2018
D012559,2796274098,2018
D001523,2799829862,2018
D001068,2886678476,2018
D003865,2888483834,2018
D001523,4242658870,2018
D001008,2810441658,2018
D003865,2790802925,2018
D003865,2790802925,2018
D012559,2898784992,2018
D001008,2902935653,2018
D001008,2902935653,2018
D012559,2907686636,2018
